machine_id,timestamp,temperature,vibration,pressure,current,voltage,energy_kwh,production_count,quality_score,operating_status,failure_risk,is_weekend,hour,temp_rolling_mean,vib_rolling_mean,temp_rate,vib_rate,energy_efficiency
M-010,2026-08-24 18:00:00,0.0,0.0,0.0,0.0,224.21,0.0,92,0.0,ERROR,0,0,18,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 08:00:00,0.0,0.0,0.0,0.0,223.26,0.0,92,0.0,ERROR,0,0,8,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 10:00:00,0.0,0.0,0.0,0.0,226.52,0.0,92,0.0,ERROR,0,0,10,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 12:00:00,0.0,0.0,0.0,0.0,224.72,0.0,92,0.0,ERROR,0,0,12,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 14:00:00,0.0,0.0,0.0,0.0,227.77,0.0,92,0.0,ERROR,0,0,14,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 16:00:00,0.0,0.0,0.0,0.0,222.43,0.0,92,0.0,ERROR,0,0,16,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-25 18:00:00,0.0,0.0,0.0,0.0,225.52,0.0,92,0.0,ERROR,0,0,18,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 08:00:00,0.0,0.0,0.0,0.0,222.25,0.0,92,0.0,ERROR,0,0,8,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 10:00:00,0.0,0.0,0.0,0.0,223.04,0.0,92,0.0,ERROR,0,0,10,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 12:00:00,0.0,0.0,0.0,0.0,221.91,0.0,92,0.0,ERROR,0,0,12,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 14:00:00,0.0,0.0,0.0,0.0,222.81,0.0,92,0.0,ERROR,0,0,14,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 16:00:00,0.0,0.0,0.0,0.0,226.21,0.0,92,0.0,ERROR,0,0,16,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-26 18:00:00,0.0,0.0,0.0,0.0,223.71,0.0,92,0.0,ERROR,0,0,18,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 08:00:00,0.0,0.0,0.0,0.0,225.09,0.0,92,0.0,ERROR,0,0,8,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 10:00:00,0.0,0.0,0.0,0.0,221.4,0.0,92,0.0,ERROR,0,0,10,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 12:00:00,0.0,0.0,0.0,0.0,226.45,0.0,92,0.0,ERROR,0,0,12,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 14:00:00,0.0,0.0,0.0,0.0,225.25,0.0,92,0.0,ERROR,0,0,14,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 16:00:00,0.0,0.0,0.0,0.0,226.59,0.0,92,0.0,ERROR,0,0,16,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-27 18:00:00,0.0,0.0,0.0,0.0,223.22,0.0,92,0.0,ERROR,0,0,18,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 08:00:00,0.0,0.0,0.0,0.0,227.33,0.0,92,0.0,ERROR,0,0,8,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 10:00:00,0.0,0.0,0.0,0.0,222.69,0.0,92,0.0,ERROR,0,0,10,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 12:00:00,0.0,0.0,0.0,0.0,225.69,0.0,92,0.0,ERROR,0,0,12,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 14:00:00,0.0,0.0,0.0,0.0,222.98,0.0,92,0.0,ERROR,0,0,14,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 16:00:00,0.0,0.0,0.0,0.0,221.16,0.0,92,0.0,ERROR,0,0,16,0.0,0.0,0.0,0.0,0.0
M-010,2026-08-28 18:00:00,0.0,0.0,0.0,0.0,222.09,0.0,92,0.0,ERROR,0,0,18,0.0,0.0,0.0,0.0,0.0
M-011,2026-05-31 08:00:00,37.26,10.98,15.57,6.08,222.22,18.15,49,0.9883,IDLE,0,1,8,37.26,10.98,0.0,0.0,2.6997
M-011,2026-05-31 10:00:00,42.72,12.59,17.86,6.97,220.31,18.15,49,0.9757,IDLE,0,1,10,39.99,11.785,5.46,1.61,2.6997
M-011,2026-05-31 12:00:00,43.9,12.94,18.35,7.16,224.39,18.15,49,0.9771,IDLE,0,1,12,41.2933,12.17,1.18,0.35,2.6997
M-011,2026-05-31 14:00:00,42.13,12.42,17.61,6.87,221.95,18.15,49,0.98,IDLE,0,1,14,41.5025,12.2325,-1.77,-0.52,2.6997
M-011,2026-05-31 16:00:00,44.79,13.2,18.72,7.31,223.78,18.15,49,0.9987,IDLE,0,1,16,42.16,12.426,2.66,0.78,2.6997
M-011,2026-05-31 18:00:00,37.73,11.12,15.77,6.15,225.38,18.15,49,0.9783,IDLE,0,1,18,41.4217,12.2083,-7.06,-2.08,2.6997
M-011,2026-06-01 08:00:00,79.04,23.31,33.02,12.89,222.26,36.31,99,0.9848,RUNNING,0,0,8,48.385,14.2633,41.31,12.19,2.7265
M-011,2026-06-01 10:00:00,83.92,24.74,35.06,13.69,223.35,36.31,99,0.9731,RUNNING,0,0,10,55.2517,16.2883,4.88,1.43,2.7265
M-011,2026-06-01 12:00:00,75.75,22.34,31.65,12.36,220.98,36.31,99,0.9795,RUNNING,0,0,12,60.56,17.855,-8.17,-2.4,2.7265
M-011,2026-06-01 14:00:00,80.07,23.61,33.45,13.06,224.43,36.31,99,0.9815,RUNNING,0,0,14,66.8833,19.72,4.32,1.27,2.7265
M-011,2026-06-01 16:00:00,90.22,26.6,37.7,14.72,224.6,36.31,99,0.9767,RUNNING,0,0,16,74.455,21.9533,10.15,2.99,2.7265
M-011,2026-06-01 18:00:00,72.64,21.42,30.35,11.85,226.69,36.31,99,0.9769,RUNNING,0,0,18,80.2733,23.67,-17.58,-5.18,2.7265
M-011,2026-06-02 08:00:00,83.44,24.61,34.85,13.61,219.92,36.31,99,0.9955,RUNNING,0,0,8,81.0067,23.8867,10.8,3.19,2.7265
M-011,2026-06-02 10:00:00,83.12,24.52,34.72,13.56,218.99,36.31,99,0.96,RUNNING,0,0,10,80.8733,23.85,-0.32,-0.09,2.7265
M-011,2026-06-02 12:00:00,80.49,23.74,33.62,13.13,222.5,36.31,99,0.9871,RUNNING,0,0,12,81.6633,24.0833,-2.63,-0.78,2.7265
M-011,2026-06-02 14:00:00,76.64,22.61,32.01,12.5,219.97,36.31,99,0.9606,RUNNING,0,0,14,81.0917,23.9167,-3.85,-1.13,2.7265
M-011,2026-06-02 16:00:00,77.54,22.87,32.39,12.65,217.79,36.31,99,0.9724,RUNNING,0,0,16,78.9783,23.295,0.9,0.26,2.7265
M-011,2026-06-02 18:00:00,81.05,23.91,33.85,13.22,222.09,36.31,99,0.9728,RUNNING,0,0,18,80.38,23.71,3.51,1.04,2.7265
M-011,2026-06-03 08:00:00,80.85,23.86,33.76,13.19,224.67,36.32,99,0.9766,RUNNING,0,0,8,79.9483,23.585,-0.2,-0.05,2.7258
M-011,2026-06-03 10:00:00,74.67,22.03,31.18,12.18,223.14,36.32,99,0.9903,RUNNING,0,0,10,78.54,23.17,-6.18,-1.83,2.7258
M-011,2026-06-03 12:00:00,76.99,22.72,32.15,12.56,219.87,36.32,99,0.9595,RUNNING,0,0,12,77.9567,23.0,2.32,0.69,2.7258
M-011,2026-06-03 14:00:00,77.93,23.0,32.54,12.71,219.36,36.32,99,0.9641,RUNNING,0,0,14,78.1717,23.065,0.94,0.28,2.7258
M-011,2026-06-03 16:00:00,78.31,23.11,32.7,12.78,221.39,36.32,99,0.9775,RUNNING,0,0,16,78.3,23.105,0.38,0.11,2.7258
M-011,2026-06-03 18:00:00,78.48,23.16,32.77,12.8,224.77,36.32,99,0.9824,RUNNING,0,0,18,77.8717,22.98,0.17,0.05,2.7258
M-011,2026-06-04 08:00:00,82.38,24.32,34.39,13.44,225.41,36.32,99,0.9891,RUNNING,0,0,8,78.1267,23.0567,3.9,1.16,2.7258
M-011,2026-06-04 10:00:00,78.7,23.23,32.85,12.84,217.3,36.32,99,0.9755,RUNNING,0,0,10,78.7983,23.2567,-3.68,-1.09,2.7258
M-011,2026-06-04 12:00:00,85.59,25.26,35.73,13.96,223.57,36.32,99,0.9755,RUNNING,0,0,12,80.2317,23.68,6.89,2.03,2.7258
M-011,2026-06-04 14:00:00,79.48,23.46,33.17,12.97,221.68,36.32,99,0.973,RUNNING,0,0,14,80.49,23.7567,-6.11,-1.8,2.7258
M-011,2026-06-04 16:00:00,77.58,22.9,32.38,12.66,219.96,36.32,99,0.9841,RUNNING,0,0,16,80.3683,23.7217,-1.9,-0.56,2.7258
M-011,2026-06-04 18:00:00,75.59,22.31,31.55,12.33,224.59,36.32,99,0.9791,RUNNING,0,0,18,79.8867,23.58,-1.99,-0.59,2.7258
M-011,2026-06-05 08:00:00,75.41,22.27,31.46,12.3,223.67,36.33,99,0.994,RUNNING,0,0,8,78.725,23.2383,-0.18,-0.04,2.725
M-011,2026-06-05 10:00:00,92.33,27.25,38.54,15.06,224.43,36.33,99,0.9703,RUNNING,0,0,10,80.9967,23.9083,16.92,4.98,2.725
M-011,2026-06-05 12:00:00,80.65,23.81,33.66,13.16,227.0,36.33,99,0.9713,RUNNING,0,0,12,80.1733,23.6667,-11.68,-3.44,2.725
M-011,2026-06-05 14:00:00,74.76,22.08,31.19,12.2,220.54,36.33,99,0.9689,RUNNING,0,0,14,79.3867,23.4367,-5.89,-1.73,2.725
M-011,2026-06-05 16:00:00,77.4,22.85,32.29,12.63,219.93,36.33,99,0.9862,RUNNING,0,0,16,79.3567,23.4283,2.64,0.77,2.725
M-011,2026-06-05 18:00:00,74.65,22.04,31.15,12.18,221.69,36.33,99,0.9714,RUNNING,0,0,18,79.2,23.3833,-2.75,-0.81,2.725
M-011,2026-06-06 08:00:00,41.02,12.11,17.11,6.69,222.86,18.17,49,0.9878,IDLE,0,1,8,73.4683,21.69,-33.63,-9.93,2.6968
M-011,2026-06-06 10:00:00,41.7,12.31,17.4,6.8,220.02,18.17,49,0.9788,IDLE,0,1,10,65.03,19.2,0.68,0.2,2.6968
M-011,2026-06-06 12:00:00,42.85,12.65,17.88,6.99,222.38,18.17,49,0.9878,IDLE,0,1,12,58.73,17.34,1.15,0.34,2.6968
M-011,2026-06-06 14:00:00,37.5,11.08,15.64,6.12,223.51,18.17,49,0.96,IDLE,0,1,14,52.52,15.5067,-5.35,-1.57,2.6968
M-011,2026-06-06 16:00:00,36.88,10.89,15.38,6.02,219.41,18.17,49,0.9831,IDLE,0,1,16,45.7667,13.5133,-0.62,-0.19,2.6968
M-011,2026-06-06 18:00:00,41.11,12.14,17.15,6.71,219.6,18.17,49,0.9596,IDLE,0,1,18,40.1767,11.8633,4.23,1.25,2.6968
M-011,2026-06-07 08:00:00,41.83,12.36,17.45,6.82,222.7,18.17,49,0.983,IDLE,0,1,8,40.3117,11.905,0.72,0.22,2.6968
M-011,2026-06-07 10:00:00,43.77,12.93,18.26,7.14,221.73,18.17,49,0.9688,IDLE,0,1,10,40.6567,12.0083,1.94,0.57,2.6968
M-011,2026-06-07 12:00:00,42.58,12.58,17.76,6.95,220.5,18.17,49,0.9777,IDLE,0,1,12,40.6117,11.9967,-1.19,-0.35,2.6968
M-011,2026-06-07 14:00:00,38.87,11.48,16.21,6.34,219.56,18.17,49,0.9745,IDLE,0,1,14,40.84,12.0633,-3.71,-1.1,2.6968
M-011,2026-06-07 16:00:00,42.96,12.69,17.92,7.01,219.04,18.17,49,0.9894,IDLE,0,1,16,41.8533,12.3633,4.09,1.21,2.6968
M-011,2026-06-07 18:00:00,36.25,10.71,15.11,5.91,224.94,18.17,49,0.9958,IDLE,0,1,18,41.0433,12.125,-6.71,-1.98,2.6968
M-011,2026-06-08 08:00:00,75.82,22.41,31.6,12.37,221.57,36.35,99,0.985,RUNNING,0,0,8,46.7083,13.8,39.57,11.7,2.7235
M-011,2026-06-08 10:00:00,77.49,22.9,32.3,12.64,225.57,36.35,99,0.9788,RUNNING,0,0,10,52.3283,15.4617,1.67,0.49,2.7235
M-011,2026-06-08 12:00:00,77.82,23.0,32.44,12.7,221.57,36.35,99,0.9712,RUNNING,0,0,12,58.2017,17.1983,0.33,0.1,2.7235
M-011,2026-06-08 14:00:00,79.98,23.64,33.34,13.05,220.4,36.35,99,0.9708,RUNNING,0,0,14,65.0533,19.225,2.16,0.64,2.7235
M-011,2026-06-08 16:00:00,83.07,24.55,34.63,13.55,217.65,36.35,99,0.9962,RUNNING,0,0,16,71.7383,21.2017,3.09,0.91,2.7235
M-011,2026-06-08 18:00:00,80.81,23.88,33.69,13.18,225.49,36.35,99,0.9882,RUNNING,0,0,18,79.165,23.3967,-2.26,-0.67,2.7235
M-011,2026-06-09 08:00:00,74.57,22.05,31.07,12.16,221.56,36.35,99,0.9605,RUNNING,0,0,8,78.9567,23.3367,-6.24,-1.83,2.7235
M-011,2026-06-09 10:00:00,76.32,22.57,31.8,12.45,221.1,36.35,99,0.9714,RUNNING,0,0,10,78.7617,23.2817,1.75,0.52,2.7235
M-011,2026-06-09 12:00:00,78.02,23.07,32.51,12.73,219.92,36.35,99,1.0007,RUNNING,0,0,12,78.795,23.2933,1.7,0.5,2.7235
M-011,2026-06-09 14:00:00,80.39,23.77,33.5,13.11,222.78,36.35,99,0.9779,RUNNING,0,0,14,78.8633,23.315,2.37,0.7,2.7235
M-011,2026-06-09 16:00:00,81.26,24.02,33.87,13.26,216.85,36.35,99,0.9951,RUNNING,0,0,16,78.5617,23.2267,0.87,0.25,2.7235
M-011,2026-06-09 18:00:00,77.04,22.78,32.1,12.57,223.94,36.35,99,0.9903,RUNNING,0,0,18,77.9333,23.0433,-4.22,-1.24,2.7235
M-011,2026-06-10 08:00:00,72.78,21.53,30.31,11.87,221.52,36.36,99,0.9823,RUNNING,0,0,8,77.635,22.9567,-4.26,-1.25,2.7228
M-011,2026-06-10 10:00:00,80.38,23.77,33.49,13.11,221.4,36.36,99,0.9739,RUNNING,0,0,10,78.3117,23.1567,7.6,2.24,2.7228
M-011,2026-06-10 12:00:00,77.1,22.8,32.12,12.58,223.74,36.36,99,0.9822,RUNNING,0,0,12,78.1583,23.1117,-3.28,-0.97,2.7228
M-011,2026-06-10 14:00:00,80.68,23.86,33.61,13.16,217.85,36.36,99,0.9757,RUNNING,0,0,14,78.2067,23.1267,3.58,1.06,2.7228
M-011,2026-06-10 16:00:00,79.72,23.58,33.21,13.01,223.26,36.36,99,0.9608,RUNNING,0,0,16,77.95,23.0533,-0.96,-0.28,2.7228
M-011,2026-06-10 18:00:00,75.58,22.35,31.48,12.33,225.38,36.36,99,0.9703,RUNNING,0,0,18,77.7067,22.9817,-4.14,-1.23,2.7228
M-011,2026-06-11 08:00:00,72.59,21.48,30.22,11.84,219.85,36.36,99,0.9702,RUNNING,0,0,8,77.675,22.9733,-2.99,-0.87,2.7228
M-011,2026-06-11 10:00:00,82.56,24.42,34.39,13.47,222.81,36.36,99,0.9684,RUNNING,0,0,10,78.0383,23.0817,9.97,2.94,2.7228
M-011,2026-06-11 12:00:00,78.46,23.21,32.68,12.8,222.59,36.36,99,0.9838,RUNNING,0,0,12,78.265,23.15,-4.1,-1.21,2.7228
M-011,2026-06-11 14:00:00,75.85,22.44,31.58,12.37,219.35,36.36,99,0.9993,RUNNING,0,0,14,77.46,22.9133,-2.61,-0.77,2.7228
M-011,2026-06-11 16:00:00,78.93,23.35,32.87,12.88,224.71,36.36,99,0.9804,RUNNING,0,0,16,77.3283,22.875,3.08,0.91,2.7228
M-011,2026-06-11 18:00:00,84.33,24.94,35.13,13.76,222.78,36.36,99,0.9798,RUNNING,0,0,18,78.7867,23.3067,5.4,1.59,2.7228
M-011,2026-06-12 08:00:00,80.63,23.86,33.57,13.15,218.65,36.37,99,0.9763,RUNNING,0,0,8,80.1267,23.7033,-3.7,-1.08,2.722
M-011,2026-06-12 10:00:00,77.92,23.06,32.44,12.71,220.67,36.37,99,0.9742,RUNNING,0,0,10,79.3533,23.4767,-2.71,-0.8,2.722
M-011,2026-06-12 12:00:00,80.64,23.86,33.58,13.16,222.81,36.37,99,0.9766,RUNNING,0,0,12,79.7167,23.585,2.72,0.8,2.722
M-011,2026-06-12 14:00:00,83.8,24.79,34.9,13.67,220.48,36.37,99,0.9788,RUNNING,0,0,14,81.0417,23.9767,3.16,0.93,2.722
M-011,2026-06-12 16:00:00,90.05,26.63,37.51,14.69,218.74,36.37,99,0.9737,RUNNING,0,0,16,82.895,24.5233,6.25,1.84,2.722
M-011,2026-06-12 18:00:00,72.77,21.54,30.28,11.87,221.9,36.37,99,0.9781,RUNNING,0,0,18,80.9683,23.9567,-17.28,-5.09,2.722
M-011,2026-06-13 08:00:00,40.26,11.92,16.76,6.57,219.38,18.19,49,0.9702,IDLE,0,1,8,74.24,21.9667,-32.51,-9.62,2.6938
M-011,2026-06-13 10:00:00,40.12,11.87,16.7,6.54,218.29,18.19,49,0.9866,IDLE,0,1,10,67.94,20.1017,-0.14,-0.05,2.6938
M-011,2026-06-13 12:00:00,37.24,11.03,15.5,6.08,221.06,18.19,49,0.9734,IDLE,0,1,12,60.7067,17.9633,-2.88,-0.84,2.6938
M-011,2026-06-13 14:00:00,39.01,11.55,16.24,6.36,217.84,18.19,49,0.9773,IDLE,0,1,14,53.2417,15.7567,1.77,0.52,2.6938
M-011,2026-06-13 16:00:00,37.6,11.13,15.65,6.13,221.71,18.19,49,0.9702,IDLE,0,1,16,44.5,13.1733,-1.41,-0.42,2.6938
M-011,2026-06-13 18:00:00,39.91,11.81,16.61,6.51,217.39,18.19,49,0.9869,IDLE,0,1,18,39.0233,11.5517,2.31,0.68,2.6938
M-011,2026-06-14 08:00:00,42.21,12.49,17.57,6.89,220.18,18.19,49,1.0056,IDLE,0,1,8,39.3483,11.6467,2.3,0.68,2.6938
M-011,2026-06-14 10:00:00,41.54,12.3,17.29,6.78,220.83,18.19,49,0.9727,IDLE,0,1,10,39.585,11.7183,-0.67,-0.19,2.6938
M-011,2026-06-14 12:00:00,38.47,11.39,16.0,6.28,220.09,18.19,49,0.9765,IDLE,0,1,12,39.79,11.7783,-3.07,-0.91,2.6938
M-011,2026-06-14 14:00:00,39.94,11.82,16.62,6.51,218.29,18.19,49,0.9912,IDLE,0,1,14,39.945,11.8233,1.47,0.43,2.6938
M-011,2026-06-14 16:00:00,41.59,12.31,17.31,6.78,225.49,18.19,49,0.9813,IDLE,0,1,16,40.61,12.02,1.65,0.49,2.6938
M-011,2026-06-14 18:00:00,42.11,12.46,17.52,6.87,218.63,18.19,49,0.9836,IDLE,0,1,18,40.9767,12.1283,0.52,0.15,2.6938
M-011,2026-06-15 08:00:00,72.93,21.61,30.32,11.9,219.25,36.39,99,1.0025,RUNNING,0,0,8,46.0967,13.6483,30.82,9.15,2.7205
M-011,2026-06-15 10:00:00,78.68,23.3,32.72,12.83,221.36,36.39,99,0.9845,RUNNING,0,0,10,52.2867,15.4817,5.75,1.69,2.7205
M-011,2026-06-15 12:00:00,79.92,23.67,33.24,13.04,219.14,36.39,99,0.9675,RUNNING,0,0,12,59.195,17.5283,1.24,0.37,2.7205
M-011,2026-06-15 14:00:00,83.26,24.66,34.64,13.58,222.06,36.39,99,0.9858,RUNNING,0,0,14,66.415,19.6683,3.34,0.99,2.7205
M-011,2026-06-15 16:00:00,82.41,24.41,34.28,13.44,221.53,36.39,99,0.9776,RUNNING,0,0,16,73.2183,21.685,-0.85,-0.25,2.7205
M-011,2026-06-15 18:00:00,80.46,23.83,33.47,13.12,220.59,36.39,99,0.9739,RUNNING,0,0,18,79.61,23.58,-1.95,-0.58,2.7205
M-011,2026-06-16 08:00:00,82.1,24.32,34.14,13.39,224.59,36.39,99,0.9605,RUNNING,0,0,8,81.1383,24.0317,1.64,0.49,2.7205
M-011,2026-06-16 10:00:00,89.61,26.53,37.28,14.62,222.93,36.39,99,0.9817,RUNNING,0,0,10,82.96,24.57,7.51,2.21,2.7205
M-011,2026-06-16 12:00:00,76.08,22.55,31.63,12.41,219.82,36.39,99,0.9834,RUNNING,0,0,12,82.32,24.3833,-13.53,-3.98,2.7205
M-011,2026-06-16 14:00:00,81.1,24.02,33.72,13.23,218.54,36.39,99,0.9687,RUNNING,0,0,14,81.96,24.2767,5.02,1.47,2.7205
M-011,2026-06-16 16:00:00,77.15,22.86,32.07,12.59,219.57,36.39,99,0.98,RUNNING,0,0,16,81.0833,24.0183,-3.95,-1.16,2.7205
M-011,2026-06-16 18:00:00,76.02,22.53,31.6,12.4,223.12,36.39,99,0.9624,RUNNING,0,0,18,80.3433,23.8017,-1.13,-0.33,2.7205
M-011,2026-06-17 08:00:00,84.01,24.89,34.93,13.7,228.17,36.4,99,0.9849,RUNNING,0,0,8,80.6617,23.8967,7.99,2.36,2.7198
M-011,2026-06-17 10:00:00,77.95,23.11,32.4,12.72,220.29,36.4,99,0.9659,RUNNING,0,0,10,78.7183,23.3267,-6.06,-1.78,2.7198
M-011,2026-06-17 12:00:00,84.42,25.01,35.1,13.77,221.76,36.4,99,0.959,RUNNING,0,0,12,80.1083,23.7367,6.47,1.9,2.7198
M-011,2026-06-17 14:00:00,74.33,22.04,30.89,12.13,217.51,36.4,99,0.9848,RUNNING,0,0,14,78.98,23.4067,-10.09,-2.97,2.7198
M-011,2026-06-17 16:00:00,76.13,22.57,31.64,12.42,223.24,36.4,99,0.9716,RUNNING,0,0,16,78.81,23.3583,1.8,0.53,2.7198
M-011,2026-06-17 18:00:00,83.28,24.68,34.63,13.59,220.83,36.4,99,0.9866,RUNNING,0,0,18,80.02,23.7167,7.15,2.11,2.7198
M-011,2026-06-18 08:00:00,76.99,22.83,31.99,12.56,219.77,36.4,99,0.9724,RUNNING,0,0,8,78.85,23.3733,-6.29,-1.85,2.7198
M-011,2026-06-18 10:00:00,83.47,24.74,34.69,13.62,219.0,36.4,99,0.9712,RUNNING,0,0,10,79.77,23.645,6.48,1.91,2.7198
M-011,2026-06-18 12:00:00,79.15,23.47,32.89,12.91,222.28,36.4,99,0.973,RUNNING,0,0,12,78.8917,23.3883,-4.32,-1.27,2.7198
M-011,2026-06-18 14:00:00,82.45,24.44,34.27,13.45,219.74,36.4,99,0.9869,RUNNING,0,0,14,80.245,23.7883,3.3,0.97,2.7198
M-011,2026-06-18 16:00:00,83.16,24.65,34.57,13.57,220.13,36.4,99,0.9842,RUNNING,0,0,16,81.4167,24.135,0.71,0.21,2.7198
M-011,2026-06-18 18:00:00,75.8,22.48,31.49,12.37,221.76,36.4,99,0.9691,RUNNING,0,0,18,80.17,23.7683,-7.36,-2.17,2.7198
M-011,2026-06-19 08:00:00,81.42,24.14,33.83,13.28,221.02,36.41,99,0.9692,RUNNING,0,0,8,80.9083,23.9867,5.62,1.66,2.719
M-011,2026-06-19 10:00:00,73.91,21.93,30.69,12.06,220.92,36.41,99,0.9887,RUNNING,0,0,10,79.315,23.5183,-7.51,-2.21,2.719
M-011,2026-06-19 12:00:00,81.3,24.11,33.78,13.26,217.94,36.41,99,0.9745,RUNNING,0,0,12,79.6733,23.625,7.39,2.18,2.719
M-011,2026-06-19 14:00:00,84.91,25.17,35.29,13.85,220.71,36.41,99,0.9671,RUNNING,0,0,14,80.0833,23.7467,3.61,1.06,2.719
M-011,2026-06-19 16:00:00,87.13,25.83,36.22,14.21,219.01,36.41,99,0.9746,RUNNING,0,0,16,80.745,23.9433,2.22,0.66,2.719
M-011,2026-06-19 18:00:00,77.72,23.05,32.28,12.68,222.84,36.41,99,0.9816,RUNNING,0,0,18,81.065,24.0383,-9.41,-2.78,2.719
M-011,2026-06-20 08:00:00,38.32,11.37,15.91,6.25,219.85,18.21,49,0.978,IDLE,0,1,8,73.8817,21.91,-39.4,-11.68,2.6908
M-011,2026-06-20 10:00:00,40.53,12.02,16.83,6.61,220.89,18.21,49,0.9736,IDLE,0,1,10,68.3183,20.2583,2.21,0.65,2.6908
M-011,2026-06-20 12:00:00,37.65,11.17,15.63,6.14,225.5,18.21,49,0.983,IDLE,0,1,12,61.0433,18.1017,-2.88,-0.85,2.6908
M-011,2026-06-20 14:00:00,40.11,11.9,16.66,6.54,223.56,18.21,49,0.9746,IDLE,0,1,14,53.5767,15.89,2.46,0.73,2.6908
M-011,2026-06-20 16:00:00,38.48,11.42,15.98,6.28,222.16,18.21,49,0.978,IDLE,0,1,16,45.4683,13.4883,-1.63,-0.48,2.6908
M-011,2026-06-20 18:00:00,43.45,12.88,18.05,7.09,219.77,18.21,49,0.967,IDLE,0,1,18,39.7567,11.7933,4.97,1.46,2.6908
M-011,2026-06-21 08:00:00,44.3,13.14,18.4,7.23,224.02,18.21,49,0.9829,IDLE,0,1,8,40.7533,12.0883,0.85,0.26,2.6908
M-011,2026-06-21 10:00:00,38.75,11.5,16.08,6.32,222.32,18.21,49,0.9636,IDLE,0,1,10,40.4567,12.0017,-5.55,-1.64,2.6908
M-011,2026-06-21 12:00:00,39.09,11.6,16.23,6.38,218.82,18.21,49,0.969,IDLE,0,1,12,40.6967,12.0733,0.34,0.1,2.6908
M-011,2026-06-21 14:00:00,37.74,11.2,15.66,6.16,222.94,18.21,49,0.9944,IDLE,0,1,14,40.3017,11.9567,-1.35,-0.4,2.6908
M-011,2026-06-21 16:00:00,42.06,12.48,17.47,6.86,223.06,18.21,49,0.9731,IDLE,0,1,16,40.8983,12.1333,4.32,1.28,2.6908
M-011,2026-06-21 18:00:00,40.49,12.02,16.81,6.61,219.02,18.21,49,0.9635,IDLE,0,1,18,40.405,11.99,-1.57,-0.46,2.6908
M-011,2026-06-22 08:00:00,74.46,22.11,30.89,12.15,218.7,36.43,99,0.9832,RUNNING,0,0,8,45.4317,13.485,33.97,10.09,2.7175
M-011,2026-06-22 10:00:00,83.42,24.76,34.63,13.61,219.4,36.43,99,0.9793,RUNNING,0,0,10,52.8767,15.695,8.96,2.65,2.7175
M-011,2026-06-22 12:00:00,84.8,25.16,35.21,13.83,221.06,36.43,99,0.9689,RUNNING,0,0,12,60.495,17.955,1.38,0.4,2.7175
M-011,2026-06-22 14:00:00,78.59,23.33,32.61,12.82,224.57,36.43,99,0.9756,RUNNING,0,0,14,67.3033,19.9767,-6.21,-1.83,2.7175
M-011,2026-06-22 16:00:00,88.76,26.33,36.86,14.48,219.92,36.43,99,0.9713,RUNNING,0,0,16,75.0867,22.285,10.17,3.0,2.7175
M-011,2026-06-22 18:00:00,74.65,22.17,30.97,12.18,223.77,36.43,99,0.9773,RUNNING,0,0,18,80.78,23.9767,-14.11,-4.16,2.7175
M-011,2026-06-23 08:00:00,76.69,22.78,31.81,12.51,220.6,36.43,99,0.981,RUNNING,0,0,8,81.1517,24.0883,2.04,0.61,2.7175
M-011,2026-06-23 10:00:00,76.98,22.86,31.93,12.56,222.16,36.43,99,0.9852,RUNNING,0,0,10,80.0783,23.7717,0.29,0.08,2.7175
M-011,2026-06-23 12:00:00,78.55,23.33,32.58,12.81,217.28,36.43,99,0.9735,RUNNING,0,0,12,79.0367,23.4667,1.57,0.47,2.7175
M-011,2026-06-23 14:00:00,78.27,23.24,32.47,12.77,218.64,36.43,99,0.982,RUNNING,0,0,14,78.9833,23.4517,-0.28,-0.09,2.7175
M-011,2026-06-23 16:00:00,82.77,24.57,34.35,13.5,221.88,36.43,99,0.9718,RUNNING,0,0,16,77.985,23.1583,4.5,1.33,2.7175
M-011,2026-06-23 18:00:00,80.81,23.99,33.53,13.18,219.96,36.43,99,0.983,RUNNING,0,0,18,79.0117,23.4617,-1.96,-0.58,2.7175
